LMSD Examples,LM_ID,Common Name,Systematic Name,Main Class,Sub Class,Mass,Formula,m/z,RT [min]
/resources/tools/chemdb_ontology?abbrev=FA 18:1;O,LMFA02000056,2R-hydroxy-oleic acid,2R-hydroxy-9Z-octadecenoic acid,Octadecanoids [FA02],Other Octadecanoids [FA0200],298.25,C18H34O3,333.22053,5.922
/resources/tools/chemdb_ontology?abbrev=FA 18:1;O,LMFA02000240,3-keto stearic acid,3-oxo-octadecanoic acid,Octadecanoids [FA02],Other Octadecanoids [FA0200],298.25,C18H34O3,333.22053,5.922
/resources/tools/chemdb_ontology?abbrev=FA 18:1;O,LMFA02000241,4-keto stearic acid,4-oxo-octadecanoic acid,Octadecanoids [FA02],Other Octadecanoids [FA0200],298.25,C18H34O3,333.22053,5.922
/resources/tools/chemdb_ontology?abbrev=FA 18:1;O,LMFA02000202,5-HOME(2),5-hydroxy-2-octadecenoic acid,Octadecanoids [FA02],Other Octadecanoids [FA0200],298.25,C18H34O3,333.22053,5.922
/resources/tools/chemdb_ontology?abbrev=FA 18:1;O,LMFA02000242,5-keto stearic acid,5-oxo-octadecanoic acid,Octadecanoids [FA02],Other Octadecanoids [FA0200],298.25,C18H34O3,333.22053,5.922
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01031151,(Z)-hexadec-13-en-11-ynoic acid,Hexadec-13Z-en-11-ynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01030869,"16:3(6Z,9Z,12Z)","6Z,9Z,12Z-hexadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01030134,"4,7,10-hexadecatrienoic acid","4,7,10-hexadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01030702,"4,7,13-Hexadecatrienoic acid","4E,7E,13E-Hexadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01030135,"5E,8E,11E-hexadecatrienoic acid","5E,8E,11E-hexadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01031092,"6,9,12-Hexadecatrienoic acid","6,9,12-Hexadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01030136,"6,9,12-hexadecatrienoic acid","6,9,12-hexadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01031104,"6Z,10Z,14Z-Hexadecatrienoic acid","6Z,10Z,14Z-Hexadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01031099,"7Z,11Z,14Z-Hexadecatrienoic acid","7Z,11Z,14Z-Hexadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01030139,"9,12,15-hexadecatrienoic acid","9,12,15-hexadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01031157,"9Z,12Z,15-hexadecatrienoic acid","9Z,12Z,15-hexadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01030137,Hiragonic acid,"6,10,14-hexadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01030138,Roughanic acid,"7Z,10Z,13Z-hexadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01140053,11-(2-cyclopenten-1-yl)-4Z-Undecenoic acid,11-(2-cyclopenten-1-yl)-4Z-Undecenoic acid,Fatty Acids and Conjugates [FA01],Carbocyclic fatty acids [FA0114],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01140054,11-(2-cyclopenten-1-yl)-9Z-undecenoic acid,11-(2-cyclopenten-1-yl)-9Z-undecenoic acid,Fatty Acids and Conjugates [FA01],Carbocyclic fatty acids [FA0114],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 16:3,LMFA01140036,Manaoic acid,11-(cyclo-pent-2-en-1-yl)-6Z-un-decenoic acid,Fatty Acids and Conjugates [FA01],Carbocyclic fatty acids [FA0114],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=SFE 16:3,LMFA07010306,"SFE 14:3(3E,8Z,11Z)/2:0","3E,8Z,11Z-Tetradecatrienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=SFE 16:3,LMFA07010320,"SFE 14:3(9Z,11E,13)/2:0","9Z,11E,13-Tetradecatrienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=WE 16:3,LMFA07010584,"(E)-2-Hexenyl (E)-7,9-decadienoate","(E)-2-Hexenyl (E)-7,9-decadienoate",Fatty esters [FA07],Wax monoesters [FA0701],250.19,C16H26O2,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=FA 32:6;O2,LMFA01050553,ELV-N32,"(14Z,17Z,20R,21E,23E,25Z,27S,29Z)-20,27-dihydroxydotriaconta-14,17,21,23,25,29-hexaenoic acid",Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105],500.39,C32H52O4,249.18581,6.267
/resources/tools/chemdb_ontology?abbrev=CAR 18:2,LMFA07070125,"2E,9Z-Octadecadienoylcarnitine","3-[(2E,9Z)-octadeca-2,9-dienoyloxy]-4-(trimethylazaniumyl)butanoate",Fatty esters [FA07],Fatty acyl carnitines [FA0707],423.33,C25H45NO4,422.32783,3.415
/resources/tools/chemdb_ontology?abbrev=CAR 18:2,LMFA07070009,"9,12-Octadecadienoyl carnitine","O-9Z,12Z-Octadecadienoyl-R-carnitine",Fatty esters [FA07],Fatty acyl carnitines [FA0707],423.33,C25H45NO4,422.32783,3.415
/resources/tools/chemdb_ontology?abbrev=CAR 18:2,LMFA07070078,Linoelaidyl carnitine,"3-[(9E,12E)-octadeca-9,12-dienoyloxy]-4-(trimethylazaniumyl)butanoate",Fatty esters [FA07],Fatty acyl carnitines [FA0707],423.33,C25H45NO4,422.32783,3.415
/resources/tools/chemdb_ontology?abbrev=CAR 18:2,LMFA07070092,O-linoleoylcarnitine,"3-[(9Z,12Z)-octadeca-9,12-dienoyloxy]-4-(trimethylazaniumyl)butanoate",Fatty esters [FA07],Fatty acyl carnitines [FA0707],423.33,C25H45NO4,422.32783,3.415
/resources/tools/chemdb_ontology?abbrev=PA O-28:0,LMGP10020002,PA(O-16:0/12:0),1-hexadecyl-2-dodecanoyl-glycero-3-phosphate,Glycerophosphates [GP10],"1-alkyl,2-acylglycerophosphates [GP1002]",578.43,C31H63O7P,577.42413,7.095
/resources/tools/chemdb_ontology?abbrev=ST 21:4;O4,LMST02020026,Formyldienolone,"11alpha,17beta-dihydroxy-17-methyl-3-oxoandrosta-1,4-diene-2-carboxaldehyde",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],344.2,C21H28O4,379.1677,6.647
/resources/tools/chemdb_ontology?abbrev=ST 21:4;O4,LMST02030192,11-Dehydrocorticosterone,,Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",344.2,C21H28O4,379.1677,6.647
/resources/tools/chemdb_ontology?abbrev=ST 21:4;O4,LMST02030284,11-Dehydrocorticosterone,"21-Hydroxypregn-4-ene-3,11,20-trione",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",344.2,C21H28O4,379.1677,6.647
/resources/tools/chemdb_ontology?abbrev=ST 21:4;O4,LMST02030289,21-Deoxycortisone,"4-Pregnen-17alpha-ol-3,11,20-trione",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",344.2,C21H28O4,379.1677,6.647
/resources/tools/chemdb_ontology?abbrev=ST 21:4;O4,LMST02030243,Clathroid B,"12beta,15beta-dihydroxypregna-4,6-diene-3,20-dione",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",344.2,C21H28O4,379.1677,6.647
/resources/tools/chemdb_ontology?abbrev=ST 21:4;O4,LMST02030261,Neridienone B,"20S,21-dihydroxypregna-4,6-diene-3,12-dione",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",344.2,C21H28O4,379.1677,6.647
/resources/tools/chemdb_ontology?abbrev=ST 20:4;O2,LMST02030097,Norethindrone,17alpha-hydroxy-19-norpregn-4-en-20-yn-3-one,Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",298.19,C20H26O2,297.18611,6.417
/resources/tools/chemdb_ontology?abbrev=FA 15:1;O,LMFA01060048,11-keto pentadecanoic acid,11-oxo-pentadecanoic acid,Fatty Acids and Conjugates [FA01],Oxo fatty acids [FA0106],256.2,C15H28O3,255.1966,4.647
/resources/tools/chemdb_ontology?abbrev=FA 15:1;O,LMFA01060049,14-keto pentadecanoic acid,14-oxo-pentadecanoic acid,Fatty Acids and Conjugates [FA01],Oxo fatty acids [FA0106],256.2,C15H28O3,255.1966,4.647
/resources/tools/chemdb_ontology?abbrev=FA 15:1;O,LMFA01060102,2-oxo-pentadecanoic acid,2-oxo-pentadecanoic acid,Fatty Acids and Conjugates [FA01],Oxo fatty acids [FA0106],256.2,C15H28O3,255.1966,4.647
/resources/tools/chemdb_ontology?abbrev=FA 15:1;O,LMFA01060103,3-oxo-pentadecanoic acid,3-oxo-pentadecanoic acid,Fatty Acids and Conjugates [FA01],Oxo fatty acids [FA0106],256.2,C15H28O3,255.1966,4.647
/resources/tools/chemdb_ontology?abbrev=FA 15:1;O,LMFA01060047,4-keto pentadecanoic acid,4-oxo-pentadecanoic acid,Fatty Acids and Conjugates [FA01],Oxo fatty acids [FA0106],256.2,C15H28O3,255.1966,4.647
/resources/tools/chemdb_ontology?abbrev=FA 15:1;O,LMFA01080034,Lyngbic acid,7(S)-methoxy-tetradec-4E-enoic acid,Fatty Acids and Conjugates [FA01],Methoxy fatty acids [FA0108],256.2,C15H28O3,255.1966,4.647
/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2,LMFA03000014,"8R,9S-cis-epoxy-10S-hydroxy-eicosa-11Z,14Z-dienoic acid","8R,9S-epoxy-10S-hydroxy-11Z,14Z-eicosadienoic acid",Eicosanoids [FA03],Other Eicosanoids [FA0300],338.25,C20H34O4,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2,LMFA03010054,11-deoxy-PGE1,9-oxo-15S-hydroxy-13E-prostaenoic acid,Eicosanoids [FA03],Prostaglandins [FA0301],338.25,C20H34O4,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2,LMFA03010078,11-deoxy-PGF2a,"9S,15S-dihydroxy-5Z,13E-prostadienoic acid",Eicosanoids [FA03],Prostaglandins [FA0301],338.25,C20H34O4,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2,LMFA03010164,11-deoxy-PGF2beta,"9R,15S-dihydroxy-5Z,13E-prostadienoic acid",Eicosanoids [FA03],Prostaglandins [FA0301],338.25,C20H34O4,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2,LMFA03020045,"10,11-dihydro-leukotriene B4","(5R,6Z,8E,12R,14Z)-5,12-dihydroxyicosa-6,8,14-trienoic acid",Eicosanoids [FA03],Leukotrienes [FA0302],338.25,C20H34O4,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2,LMFA03020004,"12-keto-10,11,14,15-tetrahydro-LTB4","5S-hydroxy-12-keto-6Z,8E-eicosadienoic acid",Eicosanoids [FA03],Leukotrienes [FA0302],338.25,C20H34O4,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2,LMFA03020070,"6,7-dihydro-12-epi-LTB4","(5R,8E,10E,12R,14Z)-5,12-dihydroxyicosa-8,10,14-trienoic acid",Eicosanoids [FA03],Leukotrienes [FA0302],338.25,C20H34O4,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2,LMFA03020087,Leukotriene B3,"5S,12R-dihydroxy-6Z,8E,10E-eicosatrienoic acid",Eicosanoids [FA03],Leukotrienes [FA0302],338.25,C20H34O4,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2,LMFA03050008,"(+/-)11,12-DiHETrE","11,12-dihydroxy-5Z,8Z,14Z-eicosatrienoic acid",Eicosanoids [FA03],Hydroxy/hydroperoxyeicosatrienoic acids [FA0305],338.25,C20H34O4,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2,LMFA03050010,"(+/-)14,15-DiHETrE","14,15-dihydroxy-5Z,8Z,11Z-eicosatrienoic acid",Eicosanoids [FA03],Hydroxy/hydroperoxyeicosatrienoic acids [FA0305],338.25,C20H34O4,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2,LMFA03050004,"(+/-)5,6-DiHETrE","5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid",Eicosanoids [FA03],Hydroxy/hydroperoxyeicosatrienoic acids [FA0305],338.25,C20H34O4,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2,LMFA03050006,"(+/-)8,9-DiHETrE","8,9-dihydroxy-5Z,11Z,14Z-eicosatrienoic acid",Eicosanoids [FA03],Hydroxy/hydroperoxyeicosatrienoic acids [FA0305],338.25,C20H34O4,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2,LMFA03050015,"5,6-dihydroxy-8,11,14-eicosatrienoic acid","5,6-dihydroxy-8,11,14-eicosatrienoic acid",Eicosanoids [FA03],Hydroxy/hydroperoxyeicosatrienoic acids [FA0305],338.25,C20H34O4,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 20:3;O2,LMFA03050016,"8,9-dihydroxy-5,11,14-eicosatrienoic acid","8,9-dihydroxy-5,11,14-eicosatrienoic acid",Eicosanoids [FA03],Hydroxy/hydroperoxyeicosatrienoic acids [FA0305],338.25,C20H34O4,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 19:3,LMFA01020405,"16-methyl-octadeca-5Z,9Z,12Z-trienoic acid","16-methyl-octadeca-5Z,9Z,12Z-trienoic acid",Fatty Acids and Conjugates [FA01],Branched fatty acids [FA0102],292.24,C19H32O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 19:3,LMFA01031359,Coreynic acid,"5Z,8Z,11Z-nonadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],292.24,C19H32O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 19:3,LMFA02000380,,12-methyl-17-octadecene-5-ynoic acid,Octadecanoids [FA02],Other Octadecanoids [FA0200],292.24,C19H32O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=SFE 19:3,LMFA07010543,"(E,E)-farnesyl butyrate","(E,E)-3,7,11-Trimethyl-2,6,10-dodecatrienyl butyrate",Fatty esters [FA07],Short fatty esters [FA0710],292.24,C19H32O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=ST 19:0;O2,LMST02020093,"3a,17a-Dihydroxy-5b-androstane",,Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],292.24,C19H32O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=ST 19:0;O2,LMST02020052,3alpha-androstanediol,"androstan-3alpha,17beta-diol",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],292.24,C19H32O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=ST 19:0;O2,LMST02020053,3beta-androstanediol,"androstan-3beta,17beta-diol",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],292.24,C19H32O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=ST 19:0;O2,LMST02020080,"5alpha-androstane-3beta,17alpha-diol","5alpha-androstane-3beta,17alpha-diol",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],292.24,C19H32O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=ST 19:0;O2,LMST02020077,"5beta-androstane-3alpha,17beta-diol","5beta-androstane-3alpha,17beta-diol",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],292.24,C19H32O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=ST 19:0;O2,LMST02020078,"5beta-androstane-3beta,17beta-diol","5beta-androstane-3beta,17beta-diol",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],292.24,C19H32O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=ST 19:0;O2,LMST02020096,,"5a-Androstane-3a,17a-diol",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],292.24,C19H32O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01020209,"16-methyl-6Z,9Z,12Z-heptadecatrienoic acid","16-methyl-6Z,9Z,12Z-heptadecatrienoic acid",Fatty Acids and Conjugates [FA01],Branched fatty acids [FA0102],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01031148,(E)-octadec-13-en-11-ynoic acid,Octadeca-13E-en-11-ynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030775,(R)-lamenallenic acid,"5R,6,16E-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030776,(S)-lamenallenic acid,"5S,6,16E-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030154,"10,12,14-octadecatrienoic acid","10,12,14-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030156,"10,12,15-octadecatrienoic acid","10,12,15-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030561,11Z-octadecen-9-ynoic acid,11Z-octadecen-9-ynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030562,17-octadecen-9-ynoic acid,17-octadecen-9-ynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030339,"2E,9Z,12Z-octadecatrienoic acid","2E,9Z,12Z-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01031055,"3Z,9Z,12Z-Octadecatrienoic acid","3Z,9Z,12Z-Octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030341,"5,8,11-octadecatrienoic acid","5,8,11-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030342,"5,9,12-octadecatrienoic acid","5,9,12-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01031353,"5Z,8Z,11Z-octadecatrienoic acid","5Z,8Z,11Z-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030343,"5Z,9Z,12E-octadecatrienoic acid","5Z,9Z,12E-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030142,"6,10,14-octadecatrienoic acid","6,10,14-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030345,"7E,9Z,12Z-octadecatrienoic acid","7E,9Z,12Z-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01031047,7E-Octadecen-9-ynoic acid,7E-Octadecen-9-ynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030346,"7Z,9Z,12Z-octadecatrienoic acid","7Z,9Z,12Z-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030151,"9,12,14-octadecatrienoic acid","9,12,14-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030923,"9E,11Z,13E-octadecatrienoic acid","9E,11Z,13E-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030347,"9E,11Z,13Z-octadecatrienoic acid","9E,11Z,13Z-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030348,"9E,12E,15Z-octadecatrienoic acid","9E,12E,15Z-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030349,"9E,12Z,15E-octadecatrienoic acid","9E,12Z,15E-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030350,"9E,12Z,15Z-octadecatrienoic acid","9E,12Z,15Z-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030741,9E-Octadecen-12-ynoic acid,9E-Octadecen-12-ynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030351,"9Z,12E,15E-octadecatrienoic acid","9Z,12E,15E-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030352,"9Z,12E,15Z-octadecatrienoic acid","9Z,12E,15Z-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030353,"9Z,12Z,15E-octadecatrienoic acid","9Z,12Z,15E-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01031029,Alvaradoic acid,Octa-dec-17-en-6-ynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01031030,Alvaradonic acid,octa­dec-17-en-8-ynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030140,Caleic acid,"3E,9Z,12Z-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
/resources/tools/chemdb_ontology?abbrev=FA 18:3,LMFA01030883,Catalpic acid,"9E,11E,13Z-octadecatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],278.22,C18H30O2,337.23856,3.886
